1700,U,"ElliottZaagman it's fine that there are mentally ill people out there, but this guy has been saying this unhinged stuff for 20 years (China will collapse in 2002!) and he still gets media coverage",4,https://twitter.com/yomi_olympic/status/1230508840761909248,1.0,0.0,1.0
1701,T,So now it will spread exponentially. And quarantines will/should come. We will hear at the press briefing at 12:30 pm https://t.co/7vV16WUKef,3,https://twitter.com/slamcandie/status/1235615518490492936,0.0,5.0,4.0
1702,T,WUHAN CORONAVIRUS OUTBREAK Answers to Frequently Asked Questions https://t.co/vANM3kvd1B,2,https://twitter.com/JagBARUN/status/1227471189871931393,0.0,0.0,0.0
1703,U,"Controversial proposal for treating coronavirus in India: https://t.co/Jakl99l98D Of course, people may still survive the infection after homeopathic treatments...but many survive with NO treatment",4,https://twitter.com/WIC4SCI/status/1226947928096464898,1.0,0.0,0.0
1704,U,"There is no ""massive tariff money"" coming from China.  If there was, it would have been here long ago.  Farmers will continue to suffer while Trump funnels money to the rich. https://t.co/Pmi2LGMsDC",3,https://twitter.com/windthin/status/1230889850875805696,1.0,1.0,2.0
1706,T,"please watch, retweet and/or favorite this worthy and worthwhile YouTube video: Coronavirus Infections Outside Of China Are Growing Exponentially https://t.co/nXRfwsByN7",3,https://twitter.com/ADevotedYogi/status/1230296539802800128,0.0,3.0,4.0
1709,T,What are the 7 key actions business can take to mitigate the effects of #COVID19? https://t.co/LDspsrG89p https://t.co/PUfBqR0YeZ,2,https://twitter.com/Karenevans_1/status/1237679719434391553,0.0,0.0,0.0
1711,U,China's Communist Party Uses All Sectors to Wage War on the US; The US M... https://t.co/K2qFfekm8J via  YouTube,4,https://twitter.com/RJjr_234/status/1230553052718997505,0.0,1.0,1.0
1712,U,i cannot believe people are so stupid that they're refusing to buy corona beer because they think it's linked to the coronavirus im,3,https://twitter.com/neon_wanderings/status/1233553310365282304,0.0,0.0,1.0
1714,T,Coronavirus Spreads to Middle East with First Case in UAE Confirmed. - apparently also france Germany and Australia too often it hits India I don't think it could be stopped  https://t.co/evSsxi4TMI,4,https://twitter.com/judgmentscoming/status/1222501300392185856,1.0,0.0,0.0
1715,T,IMO and other member states release advisories on novel?Coronavirus https://t.co/TkiLtzGSO0 https://t.co/UtvQac6WdG,3,https://twitter.com/DominicBarcity/status/1227471985069916160,0.0,0.0,0.0
1716,T,What does this guy expect the UK government to do? Send a helicopter to lift him off? BBC News - Coronavirus: Couple quarantined on cruise ship criticise UK government https://t.co/cwFck7EGnE,2,https://twitter.com/snp_will/status/1229024369084682240,2.0,1.0,2.0
1718,U,meanwhile los chinos https://t.co/zQi3cAy8aw https://t.co/ayhgMGHWxo,3,https://twitter.com/PalomaPerez03/status/1225927400481075200,0.0,0.0,0.0
1720,T,"Blinks: when Blackpink comeback? Army's: BTSDeserveBetter  Me: when caronavirus end? Wuhan doctors: we're not sure if it will end up soon!!!. And also me: ""China stop eating animals!!"" https://t.co/2SDbq9tmFZ",4,https://twitter.com/Mk10818741/status/1220981638336630785,0.0,0.0,0.0
1721,T,Those coronavirus 'cures' you're hearing about? They're fake. Don't drink chlorine dioxide. SEE DETAILS AT ==&gt; https://t.co/9orX4j6BuU #virus #coronavirus #sars #flu #china #trump https://t.co/2hI7XsSVYq,3,https://twitter.com/bitcoinconnect/status/1229948785977102336,0.0,0.0,0.0
1722,T,UPDATE: #Coronavirus death toll in China rises to 42 people https://t.co/QY6OT7zjPG https://t.co/51dQaT1cAy,2,https://twitter.com/AJEnglish/status/1221178019508867073,7.0,82.0,118.0
1723,T,Coronavirus Real Time Map https://t.co/O41TF06Urz,4,https://twitter.com/ztauras/status/1222610073882693634,0.0,0.0,1.0
1724,U,A number of Iranian parliamentarians have died from the effects of #irancoronavirus https://t.co/FoluQpT23p,3,https://twitter.com/PetarVodogaz/status/1233702539758931968,0.0,0.0,0.0
1728,T,Video claiming to be from #Wuhan in #China as the city starts to implement their new rule of not allowing anyone to leave due to the #WuhanCoronavirus.  https://t.co/Fsbs0GH9wt,2,https://twitter.com/UptoDateNewz/status/1220071004518723584,2.0,4.0,4.0
1729,T,The coronavirus reduced China's international airline capacity by 1.4 million since January 20 https://t.co/2wHmuPcwUT,3,https://twitter.com/business/status/1227125155580780545,0.0,19.0,27.0
1730,T,"A sea-rail freight train carrying 35 containers left the Putian Station of Zhengzhou, capital of central China's Henan Province Wednesday, heading for east China's Qingdao Port. - https://t.co/1uh6RMJ54Q https://t.co/ve5pQGbgRS",2,https://twitter.com/QingdaoAmazing/status/1230865894408105984,0.0,0.0,0.0
1731,T,"Gold, silver prices up as coronavirus back on the front?burner https://t.co/lVg1WEwGOk",3,https://twitter.com/WorldSilverNews/status/1228255419644219392,0.0,0.0,0.0
1732,T,European shares falter as coronavirus toll in China?jumps https://t.co/53Dg40iJS9 https://t.co/Cpp7ddLjVw,4,https://twitter.com/ApadanaFreedom/status/1227870268128989184,0.0,0.0,0.0
1733,T,https://t.co/SrgJq3Voae This is worth a listen. #coronavirus #coronavirussingapore #leehsienloong,3,https://twitter.com/melngai416/status/1226435306783555585,0.0,0.0,0.0
1735,T,"Coronavirus case confirmed in Chicago, 2nd infection in U.S. https://t.co/peVPrC5WA7",4,https://twitter.com/LifestyleRadio/status/1220738541107449856,0.0,0.0,1.0
1737,U,"2020 gotta chill and not wipe us all from the map. We had so far fears of WW3, an earthquake, and news of a deadly virus outbreak from China.   And no surprise, it's still January",3,https://twitter.com/ZeinMhaidly/status/1221106904509943810,0.0,2.0,18.0
1738,T,"Wuhan Corona Virus had spread everywhere in China, also reported in Asia, North America and Europe. Be very vigilant. Pakistan is not equipped to deal with this. https://t.co/jSJdz1jSxg",2,https://twitter.com/hemofelo/status/1220926747597733888,1.0,0.0,1.0
1739,T,If you are worried about coronavirus Covid-19 here are things you can do. The best outcome is possible through all of us working together. https://t.co/LgbBFUIX6w,3,https://twitter.com/shelleywenk/status/1234241735858913280,0.0,0.0,0.0
1743,T,"Please stop the speculative and unconfirmed malicious reports about Shincheonji Church  ??Related to #COVID19, #ShincheonjiChurch Official Statement  ??https://t.co/HAqlpuewky #Shincheonji #CoronaVirus #Factcheck https://t.co/5rqzbQHYOs",3,https://twitter.com/mangugsosung1/status/1236915393232384000,0.0,1.0,3.0
1744,U,He have enough stock within Singapore so there should not be a situation where we anticipate the masks running out at any time?MOH said https://t.co/omoZsqjfxS,3,https://twitter.com/tpenghui/status/1220594966939881472,0.0,0.0,0.0
1745,T,"Our cover for Wednesday: ""County officials outline process when a coronavirus case is confirmed, stress that patient support is top priority."" https://t.co/ZjJm2g2HYs",3,https://twitter.com/VailDaily/status/1237581351726903296,0.0,2.0,4.0
1747,U,Wuhan mayor implied in a statement today that he wasn't given authority to correctly report nCoV for the first few weeks,2,https://twitter.com/gleaftus/status/1221913849403707392,1.0,0.0,2.0
1749,U,The Red Cross doesn't want my blood because I travelled to Honduras and they are experiencing a malaria epidemic. #yourloss #seeyathisummerhonduras,3,https://twitter.com/LilTrine_17/status/1226994103189229573,1.0,0.0,1.0
1750,T,Norwegian Cruise Line warns coronavirus having adverse impacts'?    Norwegian Cruise Line Holdings CEO Frank Del https://t.co/EgThJWVCst,3,https://twitter.com/stand_4_america/status/1231209708700213249,0.0,0.0,0.0
1751,T,"If you want to listen to me gab about wrestling ??????  The Current with Matt Galloway - Feb. 13, 2020: Coronavirus and Canadian trade; Haisla First Nation in Downtown Eastside; Vancouver's wrestling boom https://t.co/5lTtvFf5Fr",3,https://twitter.com/ProperReagan/status/1227996437616611328,0.0,1.0,4.0
1752,U,Of course they did... https://t.co/lrMMQLlI9E,3,https://twitter.com/swatson69/status/1227691634944548865,362.0,3353.0,5971.0
1753,U,I am the reason why China needs a wall. I'm planning to put forward certain policies to prevent this. NOTHING WILL EVER SATISFY THEM,3,https://twitter.com/AggravatingBot/status/1229317837891739648,0.0,0.0,0.0
1754,T,#forex_humor  Apple shuts down stores in China over mounting coronavirus fears  https://t.co/N4gVmOwlHb https://t.co/NT0YrO7N7H,3,https://twitter.com/Mt5Forum/status/1226862557245378560,0.0,1.0,0.0
1755,T,https://t.co/oQKXjVGlTe NEW POST: Health Department Collaborating With Biotech Company to Create Coronavirus Treatment https://t.co/IKVXe0Cqwy   The Department of Health ... https://t.co/WXVPBqaCYh,3,https://twitter.com/___WWG1WGA___/status/1225029101842587649,0.0,0.0,0.0
1756,T,Santa Clara County resident is 2nd U.S. coronavirus case of unknown origin | KTLA https://t.co/32uXmQ8UAT,3,https://twitter.com/davemasters/status/1233712634601537537,0.0,0.0,0.0
1757,T,We are fighting Misinformation from YOU &amp; your team of accomplices https://t.co/gR9SB6fBzl,2,https://twitter.com/TinkerpussBCcat/status/1227932351453433857,217.0,325.0,756.0
1759,T,"Hundreds of Americans flown home from cruise ship, 14 with?coronavirus https://t.co/Zjmgu3e4yt https://t.co/mpt7Pz9dXI",3,https://twitter.com/BaniniIsrael/status/1229652095365787649,0.0,2.0,3.0
1760,U,Living abroad with this Asian face. One must experienced those excuses from locals of being racist when COVID-19 has swept the globe,3,https://twitter.com/Gochit/status/1233897308019920897,0.0,0.0,0.0
1762,U,Breaking: Secret Court Covering Up The Truth About Coronavirus https://t.co/WPOD3gJkDP via  YouTube,4,https://twitter.com/jeanneboh/status/1221747650288136192,0.0,0.0,0.0
1764,U,Why are we bringing people back from China simply to put them in isolation let the fukin. Chinese do that. FFS,2,https://twitter.com/paulblu40590797/status/1224757436323704832,0.0,0.0,0.0
1767,T,It's now a pandemic??? https://t.co/h1KfVNNW0u,3,https://twitter.com/TomBoadle/status/1237778927009042435,0.0,0.0,1.0
1769,T,Incubation period up to 24 days #COVID19 #2019nCoV #coronavirus https://t.co/ygMIaAVf4u,2,https://twitter.com/covidbear/status/1229816158804537346,0.0,0.0,2.0
1770,U,"Purell hand sanitizer does NOT kill the flu or corona virus, nor kill e.Coli bacteria Buy  Clorox wipes https://t.co/3mLJfjw8Rz",3,https://twitter.com/PeconicLady/status/1225336649657114626,0.0,1.0,0.0
1771,T,A major Sydney high school has been shut down with a student testing positive for coronavirus. #9News https://t.co/G1Zv9LB2bQ,3,https://twitter.com/9NewsMelb/status/1235649561080688640,0.0,1.0,0.0
1772,T,Cruise passengers shunned over coronavirus to head home after Cambodia reprieve #Breaking #Global #News #World,4,https://twitter.com/iamsandyjohns/status/1227869908475633664,0.0,0.0,0.0
1774,T,"Three Countries Confirm 1st Case  On Thursday, a 38-year-old Chinese female was tested positive for the novel coronavirus (2019-nCoV), the first case in the Philippines. #coronavirus",3,https://twitter.com/nolgunb/status/1223134691122761729,1.0,0.0,0.0
1775,U,Lol not happening https://t.co/uDIeCGkFRf,3,https://twitter.com/Lyell_Walker/status/1232814990245138437,0.0,0.0,0.0
1776,T,so i made a doc about the resources/links i check daily about coronavirus: https://t.co/m6awGJnXSZ,3,https://twitter.com/haaalley/status/1235014421576998912,0.0,0.0,0.0
1777,U,"India bans export of protective masks, clothing amid coronavirus outbreak https://t.co/cL1dtS94cD https://t.co/CrvXA8bxPD",2,https://twitter.com/ReutersIndia/status/1223254642261471232,0.0,7.0,7.0
1778,T,LIVE -- Italy considers closing all school and colleges via  BBCNews  https://t.co/ldB8RUdeop #coronavirus #Covid19 #2019nCoV #virus #health #healthcare #medicine #science #research #travel #travellers #economy #politics #RegionalSecurity #WHO,3,https://twitter.com/ChuckDalldorf/status/1235206247202209797,0.0,1.0,0.0
1779,U,"vorapon_pat114 Very suspicious video. Wuhan is empty, but this area is crowded",2,https://twitter.com/AliHojjat/status/1226418232430604288,0.0,0.0,0.0
1780,U,Fans who totally called Lvg names for wanting Mane from Southampton are now saying getting Ighalo from China isn't that bad,4,https://twitter.com/Oskidhe/status/1223354504961236993,2.0,0.0,1.0
1782,U,"""Countries told to learn from China in virus"":  WHO showing once again that it is far from an independent organization. Or at the very least, that it has zero concern about #humanrights in the management of #COVID-19. 1/  https://t.co/0SdEcXY3j7",3,https://twitter.com/tingdc/status/1236765446906556416,2.0,13.0,15.0
1783,U,Free market capitalism will take care of the virus..just ask kudlow. You can't make this stuff up! https://t.co/fawCBvS59S,4,https://twitter.com/Turtlerunner1/status/1233099224956440576,0.0,0.0,0.0
1784,T,"Wuhan, a city that never yields to hardships https://t.co/3VPVtPO0Ez  YouTube",2,https://twitter.com/doooooooonuts/status/1227504847882047488,0.0,0.0,0.0
1787,T,"Calm down people. Earlier, people also went crazy in Hong Kong. There will be no shortage on supplies so don't panic yourselves. Just try to avoid the crowds, wash hands often and things will be better soon. ???? https://t.co/LnUVCbjIqq",4,https://twitter.com/AndyC0125/status/1231795916576657409,49.0,541.0,625.0
1788,U,"I hope coronavirus screening was put in place for attendees at the #NigeriaPetroleumSummit   We can't compound our problems by infecting the top players in the oil industry, or...nvm",3,https://twitter.com/Debo_sky/status/1226876171960410112,2.0,0.0,0.0
1790,T,Gilead Sciences Statement on the Company's Ongoing Response to the 2019 Novel Coronavirus (2019-nCoV)  https://t.co/1qRronYeRJ,3,https://twitter.com/ginthegin/status/1225456382650003456,0.0,0.0,1.0
1791,U,"Max_Richards3  Heiskoolio  MattBruenig No, China would be CHN on the plot.  They still underperform somewhat on healthcare.  However, the people of Costa Rica (CRI) outlive us while spending less than 20% what we do on healthcare",3,https://twitter.com/tDaveLee/status/1225578870134525952,2.0,0.0,0.0
1792,T,Reminder: Coronavirus Emergency Does Not Trump HIPAA Privacy Rule https://t.co/Qw0hkJ0bAS,3,https://twitter.com/JDSupra/status/1228466495702745088,0.0,0.0,0.0
1793,U,"#CoronavirusAlert | Hospital sources said the woman was admitted to the hospital on January 21 and transferred to the ICU with stomach problems, nausea and fever.  https://t.co/5mmYcYYjYs",3,https://twitter.com/MumbaiMirror/status/1222049165158449152,1.0,6.0,6.0
1794,U,Only following #Halal food protocol can save #China from #WuhanCoronavirus outbreak   halalSG  Joyce_Karam  spectatorindex  china  OIC_OCI  MOISaudiArabia,3,https://twitter.com/MatiurDC/status/1220239305538359296,0.0,0.0,0.0
1795,T,"#coronavirus They had one thing in common  ?on x-ray, their lungs appeared similarly distressed with pneumonia: #Zhang, 54 year old doctor",3,https://twitter.com/itsDKhere/status/1224162018829062144,0.0,0.0,0.0
1796,U,"CDC testing several people in US for possible Wuhan virus, CDC spokesperson Kristen Nordlund says.   The CDC has the only laboratory in the United States that can test for this new virus.  cnnbrk",4,https://twitter.com/AnneClaireCNN/status/1220041020722814977,2.0,10.0,5.0
1797,T,Villagers here in Novi Sanzhary in central Ukraine have blocked the road to try to prevent the arrival of Coronavirus evacuees for quarantine. Big police presence. https://t.co/159yl4NoJk,2,https://twitter.com/JonahFisherBBC/status/1230490504963481602,0.0,8.0,16.0
1798,T,jmbrgnza Here are some links: https://t.co/kbrVi76k8m  https://t.co/QWf2qhmIIC  https://t.co/s1agwNTJhk,3,https://twitter.com/itscaptJACK/status/1219865006075854849,1.0,0.0,1.0
